datetime,len_sum,smallest,largest,count_sum,occupied,0x0000,0xbfb8,0xab52,0xffff,0x6493,0x0e91,0x469a,0x0cd0,0xdfb8,0x0e910db012dbfe91
2021-02-03 10:20:34,1512,19,167,16,0,7,15,0,2,0,0,0,8,0,0
2021-02-03 10:20:44,95,95,95,1,0,0,1,0,1,0,0,0,0,0,0
2021-02-03 10:20:54,258,85,173,2,0,2,2,0,0,0,0,0,0,0,0
2021-02-03 10:21:04,190,95,95,2,0,1,1,0,2,0,0,0,0,0,0
2021-02-03 10:21:14,95,95,95,1,0,1,0,0,1,0,0,0,0,0,0
2021-02-03 10:21:24,95,95,95,1,0,0,1,0,1,0,0,0,0,0,0
2021-02-03 10:21:34,190,95,95,2,0,1,1,0,2,0,0,0,0,0,0
2021-02-03 10:21:44,353,85,173,3,0,3,2,0,1,0,0,0,0,0,0
2021-02-03 10:21:54,95,95,95,1,0,0,1,0,1,0,0,0,0,0,0
2021-02-03 10:22:04,95,95,95,1,0,1,0,0,1,0,0,0,0,0,0
2021-02-03 10:22:14,190,95,95,2,0,1,1,0,2,0,0,0,0,0,0
