Accuracy,pad,file
0.226107226,15, 60_second_0.6_alpha_9_fold_10_n_5_k_final_score.csv
0.226107226,16, 60_second_0.6_alpha_9_fold_10_n_6_k_final_score.csv
0.226107226,17, 60_second_0.6_alpha_9_fold_10_n_7_k_final_score.csv
0.226107226,18, 60_second_0.6_alpha_9_fold_10_n_8_k_final_score.csv
0.226107226,19, 60_second_0.6_alpha_9_fold_10_n_9_k_final_score.csv
0.216981132,25, 60_second_0.6_alpha_9_fold_15_n_10_k_final_score.csv
0.216981132,16, 60_second_0.6_alpha_9_fold_15_n_1_k_final_score.csv
0.216981132,17, 60_second_0.6_alpha_9_fold_15_n_2_k_final_score.csv
0.216981132,18, 60_second_0.6_alpha_9_fold_15_n_3_k_final_score.csv
0.216981132,19, 60_second_0.6_alpha_9_fold_15_n_4_k_final_score.csv
0.216981132,20, 60_second_0.6_alpha_9_fold_15_n_5_k_final_score.csv
0.216981132,21, 60_second_0.6_alpha_9_fold_15_n_6_k_final_score.csv
0.216981132,22, 60_second_0.6_alpha_9_fold_15_n_7_k_final_score.csv
0.216981132,23, 60_second_0.6_alpha_9_fold_15_n_8_k_final_score.csv
0.216981132,24, 60_second_0.6_alpha_9_fold_15_n_9_k_final_score.csv
0.198067633,35, 60_second_0.6_alpha_9_fold_25_n_10_k_final_score.csv
0.198067633,26, 60_second_0.6_alpha_9_fold_25_n_1_k_final_score.csv
0.198067633,27, 60_second_0.6_alpha_9_fold_25_n_2_k_final_score.csv
0.198067633,28, 60_second_0.6_alpha_9_fold_25_n_3_k_final_score.csv
0.198067633,29, 60_second_0.6_alpha_9_fold_25_n_4_k_final_score.csv
0.198067633,30, 60_second_0.6_alpha_9_fold_25_n_5_k_final_score.csv
0.198067633,31, 60_second_0.6_alpha_9_fold_25_n_6_k_final_score.csv
0.198067633,32, 60_second_0.6_alpha_9_fold_25_n_7_k_final_score.csv
0.198067633,33, 60_second_0.6_alpha_9_fold_25_n_8_k_final_score.csv
0.198067633,34, 60_second_0.6_alpha_9_fold_25_n_9_k_final_score.csv
0.16966581,60, 60_second_0.6_alpha_9_fold_50_n_10_k_final_score.csv
0.16966581,51, 60_second_0.6_alpha_9_fold_50_n_1_k_final_score.csv
0.16966581,52, 60_second_0.6_alpha_9_fold_50_n_2_k_final_score.csv
0.16966581,53, 60_second_0.6_alpha_9_fold_50_n_3_k_final_score.csv
0.16966581,54, 60_second_0.6_alpha_9_fold_50_n_4_k_final_score.csv
0.16966581,55, 60_second_0.6_alpha_9_fold_50_n_5_k_final_score.csv
0.16966581,56, 60_second_0.6_alpha_9_fold_50_n_6_k_final_score.csv
0.16966581,57, 60_second_0.6_alpha_9_fold_50_n_7_k_final_score.csv
0.16966581,58, 60_second_0.6_alpha_9_fold_50_n_8_k_final_score.csv
0.16966581,59, 60_second_0.6_alpha_9_fold_50_n_9_k_final_score.csv
0.194690265,110, 60_second_0.7_alpha_10_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.7_alpha_10_fold_100_n_1_k_final_score.csv
0.194690265,102, 60_second_0.7_alpha_10_fold_100_n_2_k_final_score.csv
0.194690265,103, 60_second_0.7_alpha_10_fold_100_n_3_k_final_score.csv
0.194690265,104, 60_second_0.7_alpha_10_fold_100_n_4_k_final_score.csv
0.194690265,105, 60_second_0.7_alpha_10_fold_100_n_5_k_final_score.csv
0.194690265,106, 60_second_0.7_alpha_10_fold_100_n_6_k_final_score.csv
0.194690265,107, 60_second_0.7_alpha_10_fold_100_n_7_k_final_score.csv
0.194690265,108, 60_second_0.7_alpha_10_fold_100_n_8_k_final_score.csv
0.194690265,109, 60_second_0.7_alpha_10_fold_100_n_9_k_final_score.csv
0.226107226,11, 60_second_0.7_alpha_10_fold_10_n_1_k_final_score.csv
0.226107226,12, 60_second_0.7_alpha_10_fold_10_n_2_k_final_score.csv
0.226107226,13, 60_second_0.7_alpha_10_fold_10_n_3_k_final_score.csv
0.226107226,14, 60_second_0.7_alpha_10_fold_10_n_4_k_final_score.csv
0.226107226,15, 60_second_0.7_alpha_10_fold_10_n_5_k_final_score.csv
0.226107226,16, 60_second_0.7_alpha_10_fold_10_n_6_k_final_score.csv
0.226107226,17, 60_second_0.7_alpha_10_fold_10_n_7_k_final_score.csv
0.226107226,18, 60_second_0.7_alpha_10_fold_10_n_8_k_final_score.csv
0.226107226,19, 60_second_0.7_alpha_10_fold_10_n_9_k_final_score.csv
0.216981132,25, 60_second_0.7_alpha_10_fold_15_n_10_k_final_score.csv
0.216981132,16, 60_second_0.7_alpha_10_fold_15_n_1_k_final_score.csv
0.216981132,17, 60_second_0.7_alpha_10_fold_15_n_2_k_final_score.csv
0.216981132,18, 60_second_0.7_alpha_10_fold_15_n_3_k_final_score.csv
0.216981132,19, 60_second_0.7_alpha_10_fold_15_n_4_k_final_score.csv
0.216981132,20, 60_second_0.7_alpha_10_fold_15_n_5_k_final_score.csv
0.216981132,21, 60_second_0.7_alpha_10_fold_15_n_6_k_final_score.csv
0.216981132,22, 60_second_0.7_alpha_10_fold_15_n_7_k_final_score.csv
0.216981132,23, 60_second_0.7_alpha_10_fold_15_n_8_k_final_score.csv
0.216981132,24, 60_second_0.7_alpha_10_fold_15_n_9_k_final_score.csv
0.198067633,35, 60_second_0.7_alpha_10_fold_25_n_10_k_final_score.csv
0.198067633,26, 60_second_0.7_alpha_10_fold_25_n_1_k_final_score.csv
0.198067633,27, 60_second_0.7_alpha_10_fold_25_n_2_k_final_score.csv
0.198067633,28, 60_second_0.7_alpha_10_fold_25_n_3_k_final_score.csv
0.198067633,29, 60_second_0.7_alpha_10_fold_25_n_4_k_final_score.csv
0.198067633,30, 60_second_0.7_alpha_10_fold_25_n_5_k_final_score.csv
0.198067633,31, 60_second_0.7_alpha_10_fold_25_n_6_k_final_score.csv
0.198067633,32, 60_second_0.7_alpha_10_fold_25_n_7_k_final_score.csv
0.198067633,33, 60_second_0.7_alpha_10_fold_25_n_8_k_final_score.csv
0.198067633,34, 60_second_0.7_alpha_10_fold_25_n_9_k_final_score.csv
0.16966581,60, 60_second_0.7_alpha_10_fold_50_n_10_k_final_score.csv
0.16966581,51, 60_second_0.7_alpha_10_fold_50_n_1_k_final_score.csv
0.16966581,52, 60_second_0.7_alpha_10_fold_50_n_2_k_final_score.csv
0.16966581,53, 60_second_0.7_alpha_10_fold_50_n_3_k_final_score.csv
0.16966581,54, 60_second_0.7_alpha_10_fold_50_n_4_k_final_score.csv
0.16966581,55, 60_second_0.7_alpha_10_fold_50_n_5_k_final_score.csv
0.16966581,56, 60_second_0.7_alpha_10_fold_50_n_6_k_final_score.csv
0.16966581,57, 60_second_0.7_alpha_10_fold_50_n_7_k_final_score.csv
0.16966581,58, 60_second_0.7_alpha_10_fold_50_n_8_k_final_score.csv
0.16966581,59, 60_second_0.7_alpha_10_fold_50_n_9_k_final_score.csv
0.194690265,110, 60_second_0.7_alpha_2_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.7_alpha_2_fold_100_n_1_k_final_score.csv
0.194690265,102, 60_second_0.7_alpha_2_fold_100_n_2_k_final_score.csv
0.194690265,103, 60_second_0.7_alpha_2_fold_100_n_3_k_final_score.csv
0.194690265,104, 60_second_0.7_alpha_2_fold_100_n_4_k_final_score.csv
0.194690265,105, 60_second_0.7_alpha_2_fold_100_n_5_k_final_score.csv
0.194690265,106, 60_second_0.7_alpha_2_fold_100_n_6_k_final_score.csv
0.194690265,107, 60_second_0.7_alpha_2_fold_100_n_7_k_final_score.csv
0.194690265,108, 60_second_0.7_alpha_2_fold_100_n_8_k_final_score.csv
0.194690265,109, 60_second_0.7_alpha_2_fold_100_n_9_k_final_score.csv
0.226107226,11, 60_second_0.7_alpha_2_fold_10_n_1_k_final_score.csv
0.226107226,12, 60_second_0.7_alpha_2_fold_10_n_2_k_final_score.csv
0.226107226,13, 60_second_0.7_alpha_2_fold_10_n_3_k_final_score.csv
0.226107226,14, 60_second_0.7_alpha_2_fold_10_n_4_k_final_score.csv
0.226107226,15, 60_second_0.7_alpha_2_fold_10_n_5_k_final_score.csv
0.226107226,16, 60_second_0.7_alpha_2_fold_10_n_6_k_final_score.csv
0.226107226,17, 60_second_0.7_alpha_2_fold_10_n_7_k_final_score.csv
0.226107226,18, 60_second_0.7_alpha_2_fold_10_n_8_k_final_score.csv
0.226107226,19, 60_second_0.7_alpha_2_fold_10_n_9_k_final_score.csv
0.216981132,25, 60_second_0.7_alpha_2_fold_15_n_10_k_final_score.csv
0.216981132,16, 60_second_0.7_alpha_2_fold_15_n_1_k_final_score.csv
0.216981132,17, 60_second_0.7_alpha_2_fold_15_n_2_k_final_score.csv
0.216981132,18, 60_second_0.7_alpha_2_fold_15_n_3_k_final_score.csv
0.216981132,19, 60_second_0.7_alpha_2_fold_15_n_4_k_final_score.csv
0.216981132,20, 60_second_0.7_alpha_2_fold_15_n_5_k_final_score.csv
0.216981132,21, 60_second_0.7_alpha_2_fold_15_n_6_k_final_score.csv
0.216981132,22, 60_second_0.7_alpha_2_fold_15_n_7_k_final_score.csv
0.216981132,23, 60_second_0.7_alpha_2_fold_15_n_8_k_final_score.csv
0.216981132,24, 60_second_0.7_alpha_2_fold_15_n_9_k_final_score.csv
0.198067633,35, 60_second_0.7_alpha_2_fold_25_n_10_k_final_score.csv
0.198067633,26, 60_second_0.7_alpha_2_fold_25_n_1_k_final_score.csv
0.198067633,27, 60_second_0.7_alpha_2_fold_25_n_2_k_final_score.csv
0.198067633,28, 60_second_0.7_alpha_2_fold_25_n_3_k_final_score.csv
0.198067633,29, 60_second_0.7_alpha_2_fold_25_n_4_k_final_score.csv
0.198067633,30, 60_second_0.7_alpha_2_fold_25_n_5_k_final_score.csv
0.198067633,31, 60_second_0.7_alpha_2_fold_25_n_6_k_final_score.csv
0.198067633,32, 60_second_0.7_alpha_2_fold_25_n_7_k_final_score.csv
0.198067633,33, 60_second_0.7_alpha_2_fold_25_n_8_k_final_score.csv
0.198067633,34, 60_second_0.7_alpha_2_fold_25_n_9_k_final_score.csv
0.16966581,60, 60_second_0.7_alpha_2_fold_50_n_10_k_final_score.csv
0.16966581,51, 60_second_0.7_alpha_2_fold_50_n_1_k_final_score.csv
0.16966581,52, 60_second_0.7_alpha_2_fold_50_n_2_k_final_score.csv
0.16966581,53, 60_second_0.7_alpha_2_fold_50_n_3_k_final_score.csv
0.16966581,54, 60_second_0.7_alpha_2_fold_50_n_4_k_final_score.csv
0.16966581,55, 60_second_0.7_alpha_2_fold_50_n_5_k_final_score.csv
0.16966581,56, 60_second_0.7_alpha_2_fold_50_n_6_k_final_score.csv
0.16966581,57, 60_second_0.7_alpha_2_fold_50_n_7_k_final_score.csv
0.16966581,58, 60_second_0.7_alpha_2_fold_50_n_8_k_final_score.csv
0.16966581,59, 60_second_0.7_alpha_2_fold_50_n_9_k_final_score.csv
0.194690265,110, 60_second_0.7_alpha_3_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.7_alpha_3_fold_100_n_1_k_final_score.csv
0.194690265,102, 60_second_0.7_alpha_3_fold_100_n_2_k_final_score.csv
0.194690265,103, 60_second_0.7_alpha_3_fold_100_n_3_k_final_score.csv
0.194690265,104, 60_second_0.7_alpha_3_fold_100_n_4_k_final_score.csv
0.194690265,105, 60_second_0.7_alpha_3_fold_100_n_5_k_final_score.csv
0.194690265,106, 60_second_0.7_alpha_3_fold_100_n_6_k_final_score.csv
0.194690265,107, 60_second_0.7_alpha_3_fold_100_n_7_k_final_score.csv
0.194690265,108, 60_second_0.7_alpha_3_fold_100_n_8_k_final_score.csv
0.194690265,109, 60_second_0.7_alpha_3_fold_100_n_9_k_final_score.csv
0.226107226,11, 60_second_0.7_alpha_3_fold_10_n_1_k_final_score.csv
0.226107226,12, 60_second_0.7_alpha_3_fold_10_n_2_k_final_score.csv
0.226107226,13, 60_second_0.7_alpha_3_fold_10_n_3_k_final_score.csv
0.226107226,14, 60_second_0.7_alpha_3_fold_10_n_4_k_final_score.csv
0.226107226,15, 60_second_0.7_alpha_3_fold_10_n_5_k_final_score.csv
0.226107226,16, 60_second_0.7_alpha_3_fold_10_n_6_k_final_score.csv
0.226107226,17, 60_second_0.7_alpha_3_fold_10_n_7_k_final_score.csv
0.226107226,18, 60_second_0.7_alpha_3_fold_10_n_8_k_final_score.csv
0.226107226,19, 60_second_0.7_alpha_3_fold_10_n_9_k_final_score.csv
0.216981132,25, 60_second_0.7_alpha_3_fold_15_n_10_k_final_score.csv
0.216981132,16, 60_second_0.7_alpha_3_fold_15_n_1_k_final_score.csv
0.216981132,17, 60_second_0.7_alpha_3_fold_15_n_2_k_final_score.csv
0.216981132,18, 60_second_0.7_alpha_3_fold_15_n_3_k_final_score.csv
0.216981132,19, 60_second_0.7_alpha_3_fold_15_n_4_k_final_score.csv
0.216981132,20, 60_second_0.7_alpha_3_fold_15_n_5_k_final_score.csv
0.216981132,21, 60_second_0.7_alpha_3_fold_15_n_6_k_final_score.csv
0.216981132,22, 60_second_0.7_alpha_3_fold_15_n_7_k_final_score.csv
0.216981132,23, 60_second_0.7_alpha_3_fold_15_n_8_k_final_score.csv
0.216981132,24, 60_second_0.7_alpha_3_fold_15_n_9_k_final_score.csv
0.198067633,35, 60_second_0.7_alpha_3_fold_25_n_10_k_final_score.csv
0.198067633,26, 60_second_0.7_alpha_3_fold_25_n_1_k_final_score.csv
0.198067633,27, 60_second_0.7_alpha_3_fold_25_n_2_k_final_score.csv
0.198067633,28, 60_second_0.7_alpha_3_fold_25_n_3_k_final_score.csv
0.198067633,29, 60_second_0.7_alpha_3_fold_25_n_4_k_final_score.csv
0.198067633,30, 60_second_0.7_alpha_3_fold_25_n_5_k_final_score.csv
0.198067633,31, 60_second_0.7_alpha_3_fold_25_n_6_k_final_score.csv
0.198067633,32, 60_second_0.7_alpha_3_fold_25_n_7_k_final_score.csv
0.198067633,33, 60_second_0.7_alpha_3_fold_25_n_8_k_final_score.csv
0.198067633,34, 60_second_0.7_alpha_3_fold_25_n_9_k_final_score.csv
0.16966581,60, 60_second_0.7_alpha_3_fold_50_n_10_k_final_score.csv
0.16966581,51, 60_second_0.7_alpha_3_fold_50_n_1_k_final_score.csv
0.16966581,52, 60_second_0.7_alpha_3_fold_50_n_2_k_final_score.csv
0.16966581,53, 60_second_0.7_alpha_3_fold_50_n_3_k_final_score.csv
0.16966581,54, 60_second_0.7_alpha_3_fold_50_n_4_k_final_score.csv
0.16966581,55, 60_second_0.7_alpha_3_fold_50_n_5_k_final_score.csv
0.16966581,56, 60_second_0.7_alpha_3_fold_50_n_6_k_final_score.csv
0.16966581,57, 60_second_0.7_alpha_3_fold_50_n_7_k_final_score.csv
0.16966581,58, 60_second_0.7_alpha_3_fold_50_n_8_k_final_score.csv
0.16966581,59, 60_second_0.7_alpha_3_fold_50_n_9_k_final_score.csv
0.194690265,110, 60_second_0.7_alpha_4_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.7_alpha_4_fold_100_n_1_k_final_score.csv
0.194690265,102, 60_second_0.7_alpha_4_fold_100_n_2_k_final_score.csv
0.194690265,103, 60_second_0.7_alpha_4_fold_100_n_3_k_final_score.csv
0.194690265,104, 60_second_0.7_alpha_4_fold_100_n_4_k_final_score.csv
0.194690265,105, 60_second_0.7_alpha_4_fold_100_n_5_k_final_score.csv
0.194690265,106, 60_second_0.7_alpha_4_fold_100_n_6_k_final_score.csv
0.194690265,107, 60_second_0.7_alpha_4_fold_100_n_7_k_final_score.csv
0.194690265,108, 60_second_0.7_alpha_4_fold_100_n_8_k_final_score.csv
0.194690265,109, 60_second_0.7_alpha_4_fold_100_n_9_k_final_score.csv
0.226107226,11, 60_second_0.7_alpha_4_fold_10_n_1_k_final_score.csv
0.226107226,12, 60_second_0.7_alpha_4_fold_10_n_2_k_final_score.csv
0.226107226,13, 60_second_0.7_alpha_4_fold_10_n_3_k_final_score.csv
0.226107226,14, 60_second_0.7_alpha_4_fold_10_n_4_k_final_score.csv
0.226107226,15, 60_second_0.7_alpha_4_fold_10_n_5_k_final_score.csv
0.226107226,16, 60_second_0.7_alpha_4_fold_10_n_6_k_final_score.csv
0.226107226,17, 60_second_0.7_alpha_4_fold_10_n_7_k_final_score.csv
0.226107226,18, 60_second_0.7_alpha_4_fold_10_n_8_k_final_score.csv
0.226107226,19, 60_second_0.7_alpha_4_fold_10_n_9_k_final_score.csv
0.216981132,25, 60_second_0.7_alpha_4_fold_15_n_10_k_final_score.csv
0.216981132,16, 60_second_0.7_alpha_4_fold_15_n_1_k_final_score.csv
0.216981132,17, 60_second_0.7_alpha_4_fold_15_n_2_k_final_score.csv
0.216981132,18, 60_second_0.7_alpha_4_fold_15_n_3_k_final_score.csv
0.216981132,19, 60_second_0.7_alpha_4_fold_15_n_4_k_final_score.csv
0.216981132,20, 60_second_0.7_alpha_4_fold_15_n_5_k_final_score.csv
0.216981132,21, 60_second_0.7_alpha_4_fold_15_n_6_k_final_score.csv
0.216981132,22, 60_second_0.7_alpha_4_fold_15_n_7_k_final_score.csv
0.216981132,23, 60_second_0.7_alpha_4_fold_15_n_8_k_final_score.csv
0.216981132,24, 60_second_0.7_alpha_4_fold_15_n_9_k_final_score.csv
0.198067633,35, 60_second_0.7_alpha_4_fold_25_n_10_k_final_score.csv
0.198067633,26, 60_second_0.7_alpha_4_fold_25_n_1_k_final_score.csv
0.198067633,27, 60_second_0.7_alpha_4_fold_25_n_2_k_final_score.csv
0.198067633,28, 60_second_0.7_alpha_4_fold_25_n_3_k_final_score.csv
0.198067633,29, 60_second_0.7_alpha_4_fold_25_n_4_k_final_score.csv
0.198067633,30, 60_second_0.7_alpha_4_fold_25_n_5_k_final_score.csv
0.198067633,31, 60_second_0.7_alpha_4_fold_25_n_6_k_final_score.csv
0.198067633,32, 60_second_0.7_alpha_4_fold_25_n_7_k_final_score.csv
0.198067633,33, 60_second_0.7_alpha_4_fold_25_n_8_k_final_score.csv
0.198067633,34, 60_second_0.7_alpha_4_fold_25_n_9_k_final_score.csv
0.16966581,60, 60_second_0.7_alpha_4_fold_50_n_10_k_final_score.csv
0.16966581,51, 60_second_0.7_alpha_4_fold_50_n_1_k_final_score.csv
0.16966581,52, 60_second_0.7_alpha_4_fold_50_n_2_k_final_score.csv
0.16966581,53, 60_second_0.7_alpha_4_fold_50_n_3_k_final_score.csv
0.16966581,54, 60_second_0.7_alpha_4_fold_50_n_4_k_final_score.csv
0.16966581,55, 60_second_0.7_alpha_4_fold_50_n_5_k_final_score.csv
0.16966581,56, 60_second_0.7_alpha_4_fold_50_n_6_k_final_score.csv
0.16966581,57, 60_second_0.7_alpha_4_fold_50_n_7_k_final_score.csv
0.16966581,58, 60_second_0.7_alpha_4_fold_50_n_8_k_final_score.csv
0.16966581,59, 60_second_0.7_alpha_4_fold_50_n_9_k_final_score.csv
0.194690265,110, 60_second_0.7_alpha_5_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.7_alpha_5_fold_100_n_1_k_final_score.csv
0.194690265,102, 60_second_0.7_alpha_5_fold_100_n_2_k_final_score.csv
0.194690265,103, 60_second_0.7_alpha_5_fold_100_n_3_k_final_score.csv
0.194690265,104, 60_second_0.7_alpha_5_fold_100_n_4_k_final_score.csv
0.194690265,105, 60_second_0.7_alpha_5_fold_100_n_5_k_final_score.csv
0.194690265,106, 60_second_0.7_alpha_5_fold_100_n_6_k_final_score.csv
0.194690265,107, 60_second_0.7_alpha_5_fold_100_n_7_k_final_score.csv
0.194690265,108, 60_second_0.7_alpha_5_fold_100_n_8_k_final_score.csv
0.194690265,109, 60_second_0.7_alpha_5_fold_100_n_9_k_final_score.csv
0.226107226,11, 60_second_0.7_alpha_5_fold_10_n_1_k_final_score.csv
0.226107226,12, 60_second_0.7_alpha_5_fold_10_n_2_k_final_score.csv
0.226107226,13, 60_second_0.7_alpha_5_fold_10_n_3_k_final_score.csv
0.226107226,14, 60_second_0.7_alpha_5_fold_10_n_4_k_final_score.csv
0.226107226,15, 60_second_0.7_alpha_5_fold_10_n_5_k_final_score.csv
0.226107226,16, 60_second_0.7_alpha_5_fold_10_n_6_k_final_score.csv
0.226107226,17, 60_second_0.7_alpha_5_fold_10_n_7_k_final_score.csv
0.226107226,18, 60_second_0.7_alpha_5_fold_10_n_8_k_final_score.csv
0.226107226,19, 60_second_0.7_alpha_5_fold_10_n_9_k_final_score.csv
0.216981132,25, 60_second_0.7_alpha_5_fold_15_n_10_k_final_score.csv
0.216981132,16, 60_second_0.7_alpha_5_fold_15_n_1_k_final_score.csv
0.216981132,17, 60_second_0.7_alpha_5_fold_15_n_2_k_final_score.csv
0.216981132,18, 60_second_0.7_alpha_5_fold_15_n_3_k_final_score.csv
0.216981132,19, 60_second_0.7_alpha_5_fold_15_n_4_k_final_score.csv
0.216981132,20, 60_second_0.7_alpha_5_fold_15_n_5_k_final_score.csv
0.216981132,21, 60_second_0.7_alpha_5_fold_15_n_6_k_final_score.csv
0.216981132,22, 60_second_0.7_alpha_5_fold_15_n_7_k_final_score.csv
0.216981132,23, 60_second_0.7_alpha_5_fold_15_n_8_k_final_score.csv
0.216981132,24, 60_second_0.7_alpha_5_fold_15_n_9_k_final_score.csv
0.198067633,35, 60_second_0.7_alpha_5_fold_25_n_10_k_final_score.csv
0.198067633,26, 60_second_0.7_alpha_5_fold_25_n_1_k_final_score.csv
0.198067633,27, 60_second_0.7_alpha_5_fold_25_n_2_k_final_score.csv
0.198067633,28, 60_second_0.7_alpha_5_fold_25_n_3_k_final_score.csv
0.198067633,29, 60_second_0.7_alpha_5_fold_25_n_4_k_final_score.csv
0.198067633,30, 60_second_0.7_alpha_5_fold_25_n_5_k_final_score.csv
0.198067633,31, 60_second_0.7_alpha_5_fold_25_n_6_k_final_score.csv
0.198067633,32, 60_second_0.7_alpha_5_fold_25_n_7_k_final_score.csv
0.198067633,33, 60_second_0.7_alpha_5_fold_25_n_8_k_final_score.csv
0.198067633,34, 60_second_0.7_alpha_5_fold_25_n_9_k_final_score.csv
0.16966581,60, 60_second_0.7_alpha_5_fold_50_n_10_k_final_score.csv
0.16966581,51, 60_second_0.7_alpha_5_fold_50_n_1_k_final_score.csv
0.16966581,52, 60_second_0.7_alpha_5_fold_50_n_2_k_final_score.csv
0.16966581,53, 60_second_0.7_alpha_5_fold_50_n_3_k_final_score.csv
0.16966581,54, 60_second_0.7_alpha_5_fold_50_n_4_k_final_score.csv
0.16966581,55, 60_second_0.7_alpha_5_fold_50_n_5_k_final_score.csv
0.16966581,56, 60_second_0.7_alpha_5_fold_50_n_6_k_final_score.csv
0.16966581,57, 60_second_0.7_alpha_5_fold_50_n_7_k_final_score.csv
0.16966581,58, 60_second_0.7_alpha_5_fold_50_n_8_k_final_score.csv
0.16966581,59, 60_second_0.7_alpha_5_fold_50_n_9_k_final_score.csv
0.194690265,110, 60_second_0.7_alpha_6_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.7_alpha_6_fold_100_n_1_k_final_score.csv
0.194690265,102, 60_second_0.7_alpha_6_fold_100_n_2_k_final_score.csv
0.194690265,103, 60_second_0.7_alpha_6_fold_100_n_3_k_final_score.csv
0.194690265,104, 60_second_0.7_alpha_6_fold_100_n_4_k_final_score.csv
0.194690265,105, 60_second_0.7_alpha_6_fold_100_n_5_k_final_score.csv
0.194690265,106, 60_second_0.7_alpha_6_fold_100_n_6_k_final_score.csv
0.194690265,107, 60_second_0.7_alpha_6_fold_100_n_7_k_final_score.csv
0.194690265,108, 60_second_0.7_alpha_6_fold_100_n_8_k_final_score.csv
0.194690265,109, 60_second_0.7_alpha_6_fold_100_n_9_k_final_score.csv
0.226107226,11, 60_second_0.7_alpha_6_fold_10_n_1_k_final_score.csv
0.226107226,12, 60_second_0.7_alpha_6_fold_10_n_2_k_final_score.csv
0.226107226,13, 60_second_0.7_alpha_6_fold_10_n_3_k_final_score.csv
0.226107226,14, 60_second_0.7_alpha_6_fold_10_n_4_k_final_score.csv
0.226107226,15, 60_second_0.7_alpha_6_fold_10_n_5_k_final_score.csv
0.226107226,16, 60_second_0.7_alpha_6_fold_10_n_6_k_final_score.csv
0.226107226,17, 60_second_0.7_alpha_6_fold_10_n_7_k_final_score.csv
0.226107226,18, 60_second_0.7_alpha_6_fold_10_n_8_k_final_score.csv
0.226107226,19, 60_second_0.7_alpha_6_fold_10_n_9_k_final_score.csv
0.216981132,25, 60_second_0.7_alpha_6_fold_15_n_10_k_final_score.csv
0.216981132,16, 60_second_0.7_alpha_6_fold_15_n_1_k_final_score.csv
0.216981132,17, 60_second_0.7_alpha_6_fold_15_n_2_k_final_score.csv
0.216981132,18, 60_second_0.7_alpha_6_fold_15_n_3_k_final_score.csv
0.216981132,19, 60_second_0.7_alpha_6_fold_15_n_4_k_final_score.csv
0.216981132,20, 60_second_0.7_alpha_6_fold_15_n_5_k_final_score.csv
0.216981132,21, 60_second_0.7_alpha_6_fold_15_n_6_k_final_score.csv
0.216981132,22, 60_second_0.7_alpha_6_fold_15_n_7_k_final_score.csv
0.216981132,23, 60_second_0.7_alpha_6_fold_15_n_8_k_final_score.csv
0.216981132,24, 60_second_0.7_alpha_6_fold_15_n_9_k_final_score.csv
0.198067633,35, 60_second_0.7_alpha_6_fold_25_n_10_k_final_score.csv
0.198067633,26, 60_second_0.7_alpha_6_fold_25_n_1_k_final_score.csv
0.198067633,27, 60_second_0.7_alpha_6_fold_25_n_2_k_final_score.csv
0.198067633,28, 60_second_0.7_alpha_6_fold_25_n_3_k_final_score.csv
0.198067633,29, 60_second_0.7_alpha_6_fold_25_n_4_k_final_score.csv
0.198067633,30, 60_second_0.7_alpha_6_fold_25_n_5_k_final_score.csv
0.198067633,31, 60_second_0.7_alpha_6_fold_25_n_6_k_final_score.csv
0.198067633,32, 60_second_0.7_alpha_6_fold_25_n_7_k_final_score.csv
0.198067633,33, 60_second_0.7_alpha_6_fold_25_n_8_k_final_score.csv
0.198067633,34, 60_second_0.7_alpha_6_fold_25_n_9_k_final_score.csv
0.16966581,60, 60_second_0.7_alpha_6_fold_50_n_10_k_final_score.csv
0.16966581,51, 60_second_0.7_alpha_6_fold_50_n_1_k_final_score.csv
0.16966581,52, 60_second_0.7_alpha_6_fold_50_n_2_k_final_score.csv
0.16966581,53, 60_second_0.7_alpha_6_fold_50_n_3_k_final_score.csv
0.16966581,54, 60_second_0.7_alpha_6_fold_50_n_4_k_final_score.csv
0.16966581,55, 60_second_0.7_alpha_6_fold_50_n_5_k_final_score.csv
0.16966581,56, 60_second_0.7_alpha_6_fold_50_n_6_k_final_score.csv
0.16966581,57, 60_second_0.7_alpha_6_fold_50_n_7_k_final_score.csv
0.16966581,58, 60_second_0.7_alpha_6_fold_50_n_8_k_final_score.csv
0.16966581,59, 60_second_0.7_alpha_6_fold_50_n_9_k_final_score.csv
0.194690265,110, 60_second_0.7_alpha_7_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.7_alpha_7_fold_100_n_1_k_final_score.csv
0.194690265,102, 60_second_0.7_alpha_7_fold_100_n_2_k_final_score.csv
0.194690265,103, 60_second_0.7_alpha_7_fold_100_n_3_k_final_score.csv
0.194690265,104, 60_second_0.7_alpha_7_fold_100_n_4_k_final_score.csv
0.194690265,105, 60_second_0.7_alpha_7_fold_100_n_5_k_final_score.csv
0.194690265,106, 60_second_0.7_alpha_7_fold_100_n_6_k_final_score.csv
0.194690265,107, 60_second_0.7_alpha_7_fold_100_n_7_k_final_score.csv
0.194690265,108, 60_second_0.7_alpha_7_fold_100_n_8_k_final_score.csv
0.194690265,109, 60_second_0.7_alpha_7_fold_100_n_9_k_final_score.csv
0.226107226,11, 60_second_0.7_alpha_7_fold_10_n_1_k_final_score.csv
0.226107226,12, 60_second_0.7_alpha_7_fold_10_n_2_k_final_score.csv
